u_id,topic_id,lesson_id,score,status,last_updated
40,3,5,5000,In_Progress,2024-10-01 00:17:16
40,4,1,2000,In_Progress,2024-12-31 00:17:16
40,4,2,9000,In_Progress,2024-10-01 00:17:16
40,4,3,2000,In_Progress,2025-04-05 00:17:16
40,4,4,9000,In_Progress,2025-02-17 00:17:16
40,4,5,1000,In_Progress,2024-08-13 00:17:16
40,5,1,7000,In_Progress,2024-11-17 00:17:16
40,5,2,5000,In_Progress,2025-05-09 00:17:16
40,5,3,4000,In_Progress,2025-01-07 00:17:16
40,5,4,5000,In_Progress,2025-03-15 00:17:16
40,5,5,4000,In_Progress,2024-10-20 00:17:16
40,6,1,5000,In_Progress,2025-01-18 00:17:16
40,6,2,4000,In_Progress,2025-05-05 00:17:16
40,6,3,0,Not_Started,2025-04-27 00:17:16
40,6,4,3000,In_Progress,2024-07-03 00:17:16
40,6,5,5000,In_Progress,2025-04-10 00:17:16
40,7,1,4000,In_Progress,2025-02-08 00:17:16
40,7,2,4000,In_Progress,2024-07-05 00:17:16
40,7,3,4000,In_Progress,2024-10-12 00:17:16
40,7,4,6000,In_Progress,2025-01-06 00:17:16
40,7,5,6000,In_Progress,2024-12-22 00:17:16
40,8,1,8000,In_Progress,2025-04-29 00:17:16
40,8,2,7000,In_Progress,2025-05-26 00:17:16
40,8,3,7000,In_Progress,2024-09-08 00:17:16
40,8,4,2000,In_Progress,2024-06-11 00:17:16
40,8,5,2000,In_Progress,2025-04-03 00:17:16
40,9,1,3000,In_Progress,2025-05-08 00:17:16
40,9,2,1000,In_Progress,2024-11-23 00:17:16
40,9,3,10000,Completed,2024-06-11 00:17:16
40,9,4,9000,In_Progress,2024-08-17 00:17:16
40,9,5,10000,Completed,2025-04-22 00:17:16
40,10,1,0,Not_Started,2025-04-29 00:17:16
40,10,2,2000,In_Progress,2024-09-09 00:17:16
40,10,3,0,Not_Started,2025-05-23 00:17:16
40,10,4,0,Not_Started,2025-03-24 00:17:16
40,10,5,2000,In_Progress,2025-04-27 00:17:16
40,11,1,7000,In_Progress,2024-08-04 00:17:16
40,11,2,8000,In_Progress,2025-01-30 00:17:16
40,11,3,8000,In_Progress,2025-03-19 00:17:16
40,11,4,5000,In_Progress,2025-05-26 00:17:16
40,11,5,0,Not_Started,2024-12-22 00:17:16
40,12,1,10000,Completed,2025-03-16 00:17:16
40,12,2,7000,In_Progress,2024-09-01 00:17:16
40,12,3,4000,In_Progress,2024-12-13 00:17:16
40,12,4,7000,In_Progress,2024-09-05 00:17:16
40,12,5,6000,In_Progress,2024-07-17 00:17:16
40,13,1,2000,In_Progress,2024-12-04 00:17:16
40,13,2,6000,In_Progress,2024-11-14 00:17:16
40,13,3,9000,In_Progress,2025-05-25 00:17:16
40,13,4,10000,Completed,2025-01-22 00:17:16
40,13,5,10000,Completed,2025-01-12 00:17:16
40,14,1,9000,In_Progress,2024-11-05 00:17:16
40,14,2,0,Not_Started,2025-01-26 00:17:16
40,14,3,7000,In_Progress,2024-06-17 00:17:16
40,14,4,5000,In_Progress,2025-04-22 00:17:16
40,14,5,2000,In_Progress,2024-11-13 00:17:16
40,15,1,3000,In_Progress,2024-11-25 00:17:16
40,15,2,8000,In_Progress,2024-12-14 00:17:16
40,15,3,4000,In_Progress,2025-02-27 00:17:16
40,15,4,6000,In_Progress,2025-04-04 00:17:16
40,15,5,8000,In_Progress,2025-02-25 00:17:16
40,16,1,9000,In_Progress,2024-10-02 00:17:16
40,16,2,6000,In_Progress,2025-03-03 00:17:16
40,16,3,3000,In_Progress,2025-02-04 00:17:16
40,16,4,0,Not_Started,2024-08-02 00:17:16
40,16,5,2000,In_Progress,2025-01-22 00:17:16
40,17,1,5000,In_Progress,2024-11-16 00:17:16
40,17,2,6000,In_Progress,2024-11-04 00:17:16
40,17,3,9000,In_Progress,2025-02-02 00:17:16
40,17,4,7000,In_Progress,2025-02-02 00:17:16
40,17,5,6000,In_Progress,2024-07-10 00:17:16
40,18,1,9000,In_Progress,2025-01-14 00:17:16
40,18,2,5000,In_Progress,2024-12-13 00:17:16
40,18,3,10000,Completed,2025-03-13 00:17:16
40,18,4,9000,In_Progress,2025-05-07 00:17:16
40,18,5,6000,In_Progress,2025-05-29 00:17:16
40,19,1,1000,In_Progress,2024-12-15 00:17:16
40,19,2,10000,Completed,2024-06-16 00:17:16
40,19,3,7000,In_Progress,2025-03-23 00:17:16
40,19,4,3000,In_Progress,2024-06-12 00:17:16
40,19,5,8000,In_Progress,2024-08-31 00:17:16
41,1,1,0,Not_Started,2025-04-08 00:17:16
41,1,2,7000,In_Progress,2025-05-22 00:17:16
41,1,3,6000,In_Progress,2024-07-07 00:17:16
41,1,4,7000,In_Progress,2025-04-11 00:17:16
41,1,5,7000,In_Progress,2025-04-23 00:17:16
41,2,1,4000,In_Progress,2024-06-07 00:17:16
41,2,2,3000,In_Progress,2024-12-13 00:17:16
41,2,3,5000,In_Progress,2024-08-10 00:17:16
41,2,4,1000,In_Progress,2025-02-17 00:17:16
41,2,5,3000,In_Progress,2024-09-04 00:17:16
41,3,1,5000,In_Progress,2024-10-13 00:17:16
41,3,2,10000,Completed,2024-11-17 00:17:16
41,3,3,0,Not_Started,2024-10-15 00:17:16
41,3,4,10000,Completed,2024-11-09 00:17:16
41,3,5,1000,In_Progress,2025-02-27 00:17:16
41,4,1,8000,In_Progress,2025-03-11 00:17:16
41,4,2,10000,Completed,2024-06-27 00:17:16
41,4,3,5000,In_Progress,2025-02-10 00:17:16
41,4,4,1000,In_Progress,2025-01-08 00:17:16
41,4,5,9000,In_Progress,2025-05-08 00:17:16
41,5,1,1000,In_Progress,2025-02-03 00:17:16
41,5,2,1000,In_Progress,2025-02-12 00:17:16
41,5,3,5000,In_Progress,2024-08-19 00:17:16
41,5,4,9000,In_Progress,2025-01-15 00:17:16
41,5,5,3000,In_Progress,2025-04-06 00:17:16
41,6,1,5000,In_Progress,2025-03-06 00:17:16
41,6,2,2000,In_Progress,2025-02-02 00:17:16
41,6,3,1000,In_Progress,2024-10-01 00:17:16
41,6,4,4000,In_Progress,2024-07-07 00:17:16
41,6,5,7000,In_Progress,2024-12-01 00:17:16
41,7,1,8000,In_Progress,2025-04-13 00:17:16
41,7,2,0,Not_Started,2024-09-04 00:17:16
41,7,3,7000,In_Progress,2024-07-21 00:17:16
41,7,4,5000,In_Progress,2024-09-01 00:17:16
41,7,5,7000,In_Progress,2025-03-04 00:17:16
41,8,1,10000,Completed,2025-02-09 00:17:16
41,8,2,10000,Completed,2024-08-02 00:17:16
41,8,3,2000,In_Progress,2024-10-11 00:17:16
41,8,4,6000,In_Progress,2024-10-21 00:17:16
41,8,5,10000,Completed,2025-03-06 00:17:16
41,9,1,0,Not_Started,2025-03-31 00:17:16
41,9,2,7000,In_Progress,2025-04-04 00:17:16
41,9,3,10000,Completed,2024-10-04 00:17:16
41,9,4,2000,In_Progress,2024-11-19 00:17:16
41,9,5,7000,In_Progress,2024-11-20 00:17:16
41,10,1,10000,Completed,2025-04-08 00:17:16
41,10,2,8000,In_Progress,2024-11-11 00:17:16
41,10,3,10000,Completed,2024-08-18 00:17:16
41,10,4,4000,In_Progress,2024-08-16 00:17:16
41,10,5,10000,Completed,2025-01-15 00:17:16
41,11,1,3000,In_Progress,2025-02-14 00:17:16
41,11,2,8000,In_Progress,2025-01-08 00:17:16
41,11,3,6000,In_Progress,2024-11-20 00:17:16
41,11,4,5000,In_Progress,2024-10-08 00:17:16
41,11,5,2000,In_Progress,2025-04-09 00:17:16
41,12,1,9000,In_Progress,2025-05-12 00:17:16
41,12,2,3000,In_Progress,2025-01-17 00:17:16
41,12,3,2000,In_Progress,2025-01-04 00:17:16
41,12,4,5000,In_Progress,2024-11-01 00:17:16
41,12,5,6000,In_Progress,2024-09-21 00:17:16
41,13,1,9000,In_Progress,2024-07-03 00:17:16
41,13,2,3000,In_Progress,2024-12-13 00:17:16
41,13,3,9000,In_Progress,2024-12-15 00:17:16
41,13,4,7000,In_Progress,2025-03-15 00:17:16
41,13,5,3000,In_Progress,2024-11-22 00:17:16
41,14,1,9000,In_Progress,2025-06-01 00:17:16
41,14,2,3000,In_Progress,2024-09-05 00:17:16
41,14,3,10000,Completed,2024-09-09 00:17:16
41,14,4,0,Not_Started,2024-12-21 00:17:16
41,14,5,10000,Completed,2024-07-29 00:17:16
41,15,1,8000,In_Progress,2025-01-21 00:17:16
41,15,2,7000,In_Progress,2024-10-02 00:17:16
41,15,3,8000,In_Progress,2024-10-13 00:17:16
41,15,4,6000,In_Progress,2024-08-11 00:17:16
41,15,5,3000,In_Progress,2024-11-08 00:17:16
41,16,1,5000,In_Progress,2024-12-23 00:17:16
41,16,2,1000,In_Progress,2024-12-04 00:17:16
41,16,3,3000,In_Progress,2025-01-07 00:17:16
41,16,4,7000,In_Progress,2024-06-17 00:17:16
41,16,5,9000,In_Progress,2025-05-05 00:17:16
41,17,1,7000,In_Progress,2024-11-14 00:17:16
41,17,2,5000,In_Progress,2025-03-08 00:17:16
41,17,3,8000,In_Progress,2024-06-13 00:17:16
41,17,4,10000,Completed,2025-04-10 00:17:16
41,17,5,4000,In_Progress,2024-06-17 00:17:16
41,18,1,10000,Completed,2024-09-18 00:17:16
41,18,2,6000,In_Progress,2024-10-05 00:17:16
41,18,3,1000,In_Progress,2025-01-08 00:17:16
41,18,4,1000,In_Progress,2025-04-20 00:17:16
41,18,5,10000,Completed,2024-12-28 00:17:16
41,19,1,9000,In_Progress,2025-01-19 00:17:16
41,19,2,9000,In_Progress,2024-06-12 00:17:16
41,19,3,2000,In_Progress,2025-03-04 00:17:16
41,19,4,4000,In_Progress,2024-11-25 00:17:16
41,19,5,10000,Completed,2024-11-30 00:17:16
42,1,1,5000,In_Progress,2024-09-24 00:17:16
42,1,2,8000,In_Progress,2025-03-11 00:17:16
42,1,3,10000,Completed,2025-05-02 00:17:16
42,1,4,7000,In_Progress,2024-12-28 00:17:16
42,1,5,2000,In_Progress,2024-07-01 00:17:16
42,2,1,0,Not_Started,2024-08-20 00:17:16
42,2,2,1000,In_Progress,2024-07-14 00:17:16
42,2,3,6000,In_Progress,2025-01-28 00:17:16
42,2,4,7000,In_Progress,2024-11-09 00:17:16
42,2,5,7000,In_Progress,2024-10-19 00:17:16
42,3,1,6000,In_Progress,2025-02-20 00:17:16
42,3,2,1000,In_Progress,2024-11-23 00:17:16
42,3,3,0,Not_Started,2024-08-18 00:17:16
42,3,4,2000,In_Progress,2024-11-18 00:17:16
42,3,5,9000,In_Progress,2025-03-18 00:17:16
42,4,1,3000,In_Progress,2024-11-03 00:17:16
42,4,2,5000,In_Progress,2024-09-14 00:17:16
42,4,3,5000,In_Progress,2025-03-15 00:17:16
42,4,4,9000,In_Progress,2024-08-17 00:17:16
42,4,5,10000,Completed,2025-03-19 00:17:16
42,5,1,6000,In_Progress,2024-07-13 00:17:16
42,5,2,8000,In_Progress,2024-06-29 00:17:16
42,5,3,3000,In_Progress,2024-08-31 00:17:16
42,5,4,10000,Completed,2024-06-22 00:17:16
42,5,5,0,Not_Started,2024-07-01 00:17:16
42,6,1,3000,In_Progress,2024-11-20 00:17:16
42,6,2,10000,Completed,2025-05-15 00:17:16
42,6,3,0,Not_Started,2025-04-08 00:17:16
42,6,4,9000,In_Progress,2024-06-05 00:17:16
42,6,5,7000,In_Progress,2025-03-30 00:17:16
42,7,1,6000,In_Progress,2024-11-24 00:17:16
42,7,2,1000,In_Progress,2025-05-25 00:17:16
42,7,3,2000,In_Progress,2024-12-05 00:17:16
42,7,4,3000,In_Progress,2024-11-26 00:17:16
42,7,5,5000,In_Progress,2024-12-26 00:17:16
42,8,1,1000,In_Progress,2025-04-17 00:17:16
42,8,2,7000,In_Progress,2024-09-13 00:17:16
42,8,3,6000,In_Progress,2024-09-16 00:17:16
42,8,4,9000,In_Progress,2024-08-07 00:17:16
42,8,5,8000,In_Progress,2025-02-26 00:17:16
42,9,1,8000,In_Progress,2024-07-28 00:17:16
42,9,2,8000,In_Progress,2024-06-23 00:17:16
42,9,3,5000,In_Progress,2024-09-02 00:17:16
42,9,4,9000,In_Progress,2024-09-23 00:17:16
42,9,5,0,Not_Started,2025-04-22 00:17:16
42,10,1,6000,In_Progress,2024-12-09 00:17:16
42,10,2,4000,In_Progress,2025-03-08 00:17:16
42,10,3,10000,Completed,2025-01-19 00:17:16
42,10,4,2000,In_Progress,2025-03-13 00:17:16
42,10,5,7000,In_Progress,2024-07-22 00:17:16
42,11,1,6000,In_Progress,2024-08-23 00:17:16
42,11,2,10000,Completed,2024-12-22 00:17:16
42,11,3,4000,In_Progress,2024-09-22 00:17:16
42,11,4,1000,In_Progress,2024-10-23 00:17:16
42,11,5,6000,In_Progress,2024-11-26 00:17:16
42,12,1,0,Not_Started,2025-03-09 00:17:16
42,12,2,4000,In_Progress,2025-03-07 00:17:16
42,12,3,0,Not_Started,2024-10-19 00:17:16
42,12,4,3000,In_Progress,2025-05-01 00:17:16
42,12,5,2000,In_Progress,2024-07-09 00:17:16
42,13,1,0,Not_Started,2024-08-25 00:17:16
42,13,2,9000,In_Progress,2025-04-04 00:17:16
42,13,3,6000,In_Progress,2025-02-09 00:17:16
42,13,4,1000,In_Progress,2025-03-19 00:17:16
42,13,5,5000,In_Progress,2025-04-07 00:17:16
42,14,1,9000,In_Progress,2024-10-27 00:17:16
42,14,2,7000,In_Progress,2025-04-01 00:17:16
42,14,3,10000,Completed,2024-09-12 00:17:16
42,14,4,6000,In_Progress,2025-04-09 00:17:16
42,14,5,8000,In_Progress,2025-02-21 00:17:16
42,15,1,9000,In_Progress,2024-08-20 00:17:16
42,15,2,8000,In_Progress,2024-11-14 00:17:16
42,15,3,7000,In_Progress,2025-01-08 00:17:16
42,15,4,9000,In_Progress,2024-11-08 00:17:16
42,15,5,8000,In_Progress,2024-11-14 00:17:16
42,16,1,2000,In_Progress,2024-08-20 00:17:16
42,16,2,10000,Completed,2025-04-02 00:17:16
42,16,3,0,Not_Started,2024-11-11 00:17:16
42,16,4,3000,In_Progress,2024-11-14 00:17:16
42,16,5,4000,In_Progress,2025-05-30 00:17:16
42,17,1,7000,In_Progress,2025-03-21 00:17:16
42,17,2,2000,In_Progress,2024-10-13 00:17:16
42,17,3,3000,In_Progress,2024-06-05 00:17:16
42,17,4,7000,In_Progress,2024-06-05 00:17:16
42,17,5,0,Not_Started,2024-06-23 00:17:16
42,18,1,7000,In_Progress,2024-06-28 00:17:16
42,18,2,2000,In_Progress,2024-09-11 00:17:16
42,18,3,5000,In_Progress,2024-10-02 00:17:16
42,18,4,1000,In_Progress,2024-07-11 00:17:16
42,18,5,4000,In_Progress,2024-09-02 00:17:16
42,19,1,4000,In_Progress,2024-09-16 00:17:16
42,19,2,2000,In_Progress,2024-10-29 00:17:16
42,19,3,5000,In_Progress,2024-12-21 00:17:16
42,19,4,4000,In_Progress,2024-07-21 00:17:16
42,19,5,3000,In_Progress,2024-10-10 00:17:16
43,1,1,0,Not_Started,2025-01-21 00:17:16
43,1,2,5000,In_Progress,2025-02-22 00:17:16
43,1,3,8000,In_Progress,2024-12-21 00:17:16
43,1,4,8000,In_Progress,2024-07-03 00:17:16
43,1,5,5000,In_Progress,2024-10-10 00:17:16
43,2,1,5000,In_Progress,2024-12-27 00:17:16
43,2,2,10000,Completed,2024-11-14 00:17:16
43,2,3,1000,In_Progress,2024-08-04 00:17:16
43,2,4,2000,In_Progress,2024-08-10 00:17:16
43,2,5,8000,In_Progress,2024-09-17 00:17:16
43,3,1,4000,In_Progress,2025-02-02 00:17:16
43,3,2,8000,In_Progress,2024-10-28 00:17:16
43,3,3,6000,In_Progress,2024-06-03 00:17:16
43,3,4,9000,In_Progress,2025-05-21 00:17:16
43,3,5,2000,In_Progress,2024-07-02 00:17:16
43,4,1,10000,Completed,2024-12-09 00:17:16
43,4,2,5000,In_Progress,2025-04-30 00:17:16
43,4,3,8000,In_Progress,2024-12-06 00:17:16
43,4,4,6000,In_Progress,2025-04-08 00:17:16
43,4,5,9000,In_Progress,2024-12-11 00:17:16
43,5,1,5000,In_Progress,2025-05-24 00:17:16
43,5,2,7000,In_Progress,2025-03-07 00:17:16
43,5,3,3000,In_Progress,2024-07-20 00:17:16
43,5,4,4000,In_Progress,2025-04-10 00:17:16
43,5,5,1000,In_Progress,2024-08-27 00:17:16
43,6,1,9000,In_Progress,2024-08-10 00:17:16
43,6,2,7000,In_Progress,2024-07-18 00:17:16
43,6,3,1000,In_Progress,2024-07-10 00:17:16
43,6,4,10000,Completed,2024-11-03 00:17:16
43,6,5,9000,In_Progress,2024-12-14 00:17:16
43,7,1,5000,In_Progress,2024-06-11 00:17:16
43,7,2,2000,In_Progress,2025-04-01 00:17:16
43,7,3,9000,In_Progress,2024-08-23 00:17:16
43,7,4,7000,In_Progress,2025-01-10 00:17:16
43,7,5,2000,In_Progress,2024-11-21 00:17:16
43,8,1,10000,Completed,2024-06-04 00:17:16
43,8,2,7000,In_Progress,2025-03-02 00:17:16
43,8,3,8000,In_Progress,2025-03-15 00:17:16
43,8,4,0,Not_Started,2024-07-08 00:17:16
43,8,5,0,Not_Started,2025-05-17 00:17:16
43,9,1,7000,In_Progress,2025-05-02 00:17:16
43,9,2,6000,In_Progress,2024-07-27 00:17:16
43,9,3,8000,In_Progress,2024-07-29 00:17:16
43,9,4,8000,In_Progress,2024-08-21 00:17:16
43,9,5,7000,In_Progress,2024-09-21 00:17:16
43,10,1,2000,In_Progress,2024-12-23 00:17:16
43,10,2,3000,In_Progress,2025-03-22 00:17:16
43,10,3,6000,In_Progress,2024-09-11 00:17:16
43,10,4,1000,In_Progress,2024-08-09 00:17:16
43,10,5,8000,In_Progress,2025-04-20 00:17:16
43,11,1,0,Not_Started,2024-11-11 00:17:16
43,11,2,3000,In_Progress,2024-11-24 00:17:16
43,11,3,4000,In_Progress,2024-12-23 00:17:16
43,11,4,7000,In_Progress,2025-01-31 00:17:16
43,11,5,3000,In_Progress,2024-08-06 00:17:16
43,12,1,7000,In_Progress,2024-11-19 00:17:16
43,12,2,3000,In_Progress,2024-08-26 00:17:16
43,12,3,8000,In_Progress,2024-07-31 00:17:16
43,12,4,0,Not_Started,2024-08-22 00:17:16
43,12,5,8000,In_Progress,2024-11-21 00:17:16
43,13,1,0,Not_Started,2025-03-27 00:17:16
43,13,2,9000,In_Progress,2024-09-01 00:17:16
43,13,3,1000,In_Progress,2024-09-15 00:17:16
43,13,4,4000,In_Progress,2024-07-26 00:17:16
43,13,5,8000,In_Progress,2025-04-29 00:17:16
43,14,1,2000,In_Progress,2025-04-24 00:17:16
43,14,2,7000,In_Progress,2025-01-09 00:17:16
43,14,3,10000,Completed,2025-05-21 00:17:16
43,14,4,7000,In_Progress,2025-01-13 00:17:16
43,14,5,0,Not_Started,2025-05-07 00:17:16
43,15,1,6000,In_Progress,2024-12-04 00:17:16
43,15,2,2000,In_Progress,2024-08-19 00:17:16
43,15,3,1000,In_Progress,2024-08-12 00:17:16
43,15,4,6000,In_Progress,2025-01-20 00:17:16
43,15,5,9000,In_Progress,2024-08-04 00:17:16
43,16,1,0,Not_Started,2024-07-04 00:17:16
43,16,2,4000,In_Progress,2024-08-05 00:17:16
43,16,3,2000,In_Progress,2024-11-15 00:17:16
43,16,4,7000,In_Progress,2024-09-07 00:17:16
43,16,5,10000,Completed,2024-10-28 00:17:16
43,17,1,6000,In_Progress,2024-10-22 00:17:16
43,17,2,2000,In_Progress,2025-03-25 00:17:16
43,17,3,0,Not_Started,2024-06-09 00:17:16
43,17,4,5000,In_Progress,2024-09-22 00:17:16
43,17,5,6000,In_Progress,2024-07-23 00:17:16
43,18,1,7000,In_Progress,2025-02-23 00:17:16
43,18,2,6000,In_Progress,2025-01-20 00:17:16
43,18,3,6000,In_Progress,2024-10-11 00:17:16
43,18,4,1000,In_Progress,2025-03-01 00:17:16
43,18,5,8000,In_Progress,2025-04-23 00:17:16
43,19,1,3000,In_Progress,2025-03-18 00:17:16
43,19,2,9000,In_Progress,2024-07-15 00:17:16
43,19,3,8000,In_Progress,2025-04-09 00:17:16
43,19,4,2000,In_Progress,2024-07-28 00:17:16
43,19,5,9000,In_Progress,2024-09-10 00:17:16
44,1,1,2000,In_Progress,2025-04-28 00:17:16
44,1,2,7000,In_Progress,2025-04-12 00:17:16
44,1,3,4000,In_Progress,2025-04-26 00:17:16
44,1,4,3000,In_Progress,2025-05-25 00:17:16
44,1,5,5000,In_Progress,2025-04-06 00:17:16
44,2,1,5000,In_Progress,2024-09-15 00:17:16
44,2,2,3000,In_Progress,2024-12-13 00:17:16
44,2,3,7000,In_Progress,2024-10-17 00:17:16
44,2,4,6000,In_Progress,2025-04-01 00:17:16
44,2,5,7000,In_Progress,2025-03-16 00:17:16
44,3,1,3000,In_Progress,2024-10-22 00:17:16
44,3,2,6000,In_Progress,2025-03-14 00:17:16
44,3,3,5000,In_Progress,2024-10-25 00:17:16
44,3,4,1000,In_Progress,2025-01-24 00:17:16
44,3,5,4000,In_Progress,2025-03-02 00:17:16
44,4,1,9000,In_Progress,2024-07-29 00:17:16
44,4,2,6000,In_Progress,2024-08-18 00:17:16
44,4,3,6000,In_Progress,2024-10-19 00:17:16
44,4,4,1000,In_Progress,2024-12-15 00:17:16
44,4,5,6000,In_Progress,2024-10-24 00:17:16
44,5,1,1000,In_Progress,2024-10-17 00:17:16
44,5,2,10000,Completed,2025-02-27 00:17:16
44,5,3,10000,Completed,2024-10-23 00:17:16
44,5,4,2000,In_Progress,2024-09-27 00:17:16
44,5,5,9000,In_Progress,2025-05-07 00:17:16
44,6,1,2000,In_Progress,2024-11-17 00:17:16
44,6,2,1000,In_Progress,2024-07-15 00:17:16
44,6,3,0,Not_Started,2025-04-29 00:17:16
44,6,4,1000,In_Progress,2024-12-09 00:17:16
44,6,5,1000,In_Progress,2024-06-04 00:17:16
44,7,1,5000,In_Progress,2024-06-24 00:17:16
44,7,2,1000,In_Progress,2025-03-20 00:17:16
44,7,3,5000,In_Progress,2025-03-19 00:17:16
44,7,4,8000,In_Progress,2024-07-08 00:17:16
44,7,5,6000,In_Progress,2024-08-17 00:17:16
44,8,1,3000,In_Progress,2025-05-12 00:17:16
44,8,2,10000,Completed,2025-01-22 00:17:16
44,8,3,8000,In_Progress,2024-10-15 00:17:16
44,8,4,2000,In_Progress,2025-02-06 00:17:16
44,8,5,10000,Completed,2024-11-29 00:17:16
44,9,1,5000,In_Progress,2025-03-31 00:17:16
44,9,2,4000,In_Progress,2025-01-12 00:17:16
44,9,3,7000,In_Progress,2025-04-29 00:17:16
44,9,4,1000,In_Progress,2024-07-31 00:17:16
44,9,5,7000,In_Progress,2024-12-01 00:17:16
44,10,1,7000,In_Progress,2025-05-10 00:17:16
44,10,2,10000,Completed,2024-06-08 00:17:16
44,10,3,6000,In_Progress,2024-12-30 00:17:16
44,10,4,0,Not_Started,2024-11-18 00:17:16
44,10,5,1000,In_Progress,2024-06-08 00:17:16
44,11,1,0,Not_Started,2024-07-06 00:17:16
44,11,2,9000,In_Progress,2025-03-04 00:17:16
44,11,3,0,Not_Started,2025-01-27 00:17:16
44,11,4,5000,In_Progress,2025-05-26 00:17:16
44,11,5,8000,In_Progress,2024-12-28 00:17:16
44,12,1,3000,In_Progress,2025-05-25 00:17:16
44,12,2,3000,In_Progress,2024-11-16 00:17:16
44,12,3,0,Not_Started,2024-08-03 00:17:16
44,12,4,0,Not_Started,2024-11-10 00:17:16
44,12,5,10000,Completed,2024-09-23 00:17:16
44,13,1,0,Not_Started,2025-01-17 00:17:16
44,13,2,3000,In_Progress,2024-11-18 00:17:16
44,13,3,8000,In_Progress,2024-06-21 00:17:16
44,13,4,3000,In_Progress,2024-06-17 00:17:16
44,13,5,10000,Completed,2024-08-19 00:17:16
44,14,1,10000,Completed,2024-10-13 00:17:16
44,14,2,8000,In_Progress,2025-04-27 00:17:16
44,14,3,5000,In_Progress,2025-01-08 00:17:16
44,14,4,3000,In_Progress,2024-09-08 00:17:16
44,14,5,5000,In_Progress,2024-07-06 00:17:16
44,15,1,7000,In_Progress,2025-04-08 00:17:16
44,15,2,8000,In_Progress,2025-01-08 00:17:16
44,15,3,3000,In_Progress,2024-08-24 00:17:16
44,15,4,10000,Completed,2025-05-27 00:17:16
44,15,5,0,Not_Started,2025-03-01 00:17:16
44,16,1,0,Not_Started,2025-05-24 00:17:16
44,16,2,4000,In_Progress,2025-03-10 00:17:16
44,16,3,3000,In_Progress,2024-12-11 00:17:16
44,16,4,0,Not_Started,2025-04-19 00:17:16
44,16,5,7000,In_Progress,2024-09-17 00:17:16
44,17,1,2000,In_Progress,2025-04-29 00:17:16
44,17,2,7000,In_Progress,2025-05-30 00:17:16
44,17,3,7000,In_Progress,2024-08-13 00:17:16
44,17,4,7000,In_Progress,2025-03-18 00:17:16
44,17,5,4000,In_Progress,2024-12-09 00:17:16
44,18,1,2000,In_Progress,2024-07-26 00:17:16
44,18,2,10000,Completed,2025-01-17 00:17:16
44,18,3,1000,In_Progress,2024-06-30 00:17:16
44,18,4,7000,In_Progress,2025-01-10 00:17:16
44,18,5,6000,In_Progress,2024-08-23 00:17:16
44,19,1,4000,In_Progress,2024-10-20 00:17:16
44,19,2,2000,In_Progress,2024-07-21 00:17:16
44,19,3,5000,In_Progress,2025-03-07 00:17:16
44,19,4,4000,In_Progress,2025-03-24 00:17:16
44,19,5,1000,In_Progress,2024-10-01 00:17:16
45,1,1,2000,In_Progress,2024-10-22 00:17:16
45,1,2,7000,In_Progress,2024-11-09 00:17:16
45,1,3,10000,Completed,2024-09-20 00:17:16
45,1,4,8000,In_Progress,2025-02-13 00:17:16
45,1,5,8000,In_Progress,2024-06-09 00:17:16
45,2,1,10000,Completed,2024-06-08 00:17:16
45,2,2,8000,In_Progress,2025-01-03 00:17:16
45,2,3,2000,In_Progress,2024-06-04 00:17:16
45,2,4,1000,In_Progress,2025-02-12 00:17:16
45,2,5,0,Not_Started,2024-11-15 00:17:16
45,3,1,6000,In_Progress,2024-10-10 00:17:16
45,3,2,10000,Completed,2025-04-14 00:17:16
45,3,3,2000,In_Progress,2025-04-05 00:17:16
45,3,4,3000,In_Progress,2024-12-01 00:17:16
45,3,5,2000,In_Progress,2024-12-14 00:17:16
45,4,1,2000,In_Progress,2025-05-05 00:17:16
45,4,2,7000,In_Progress,2025-03-01 00:17:16
45,4,3,0,Not_Started,2025-02-02 00:17:16
45,4,4,0,Not_Started,2024-07-27 00:17:16
45,4,5,1000,In_Progress,2024-08-28 00:17:16
45,5,1,1000,In_Progress,2024-12-10 00:17:16
45,5,2,6000,In_Progress,2024-09-10 00:17:16
45,5,3,3000,In_Progress,2025-02-07 00:17:16
45,5,4,7000,In_Progress,2025-05-01 00:17:16
45,5,5,10000,Completed,2024-12-13 00:17:16
45,6,1,8000,In_Progress,2024-09-27 00:17:16
45,6,2,9000,In_Progress,2024-08-23 00:17:16
45,6,3,5000,In_Progress,2024-09-21 00:17:16
45,6,4,4000,In_Progress,2024-10-04 00:17:16
45,6,5,3000,In_Progress,2024-11-13 00:17:16
45,7,1,7000,In_Progress,2025-05-02 00:17:16
45,7,2,10000,Completed,2024-08-01 00:17:16
45,7,3,7000,In_Progress,2024-06-15 00:17:16
45,7,4,2000,In_Progress,2025-01-13 00:17:16
45,7,5,7000,In_Progress,2025-02-28 00:17:16
45,8,1,0,Not_Started,2024-06-15 00:17:16
45,8,2,10000,Completed,2024-06-30 00:17:16
45,8,3,4000,In_Progress,2024-06-28 00:17:16
45,8,4,3000,In_Progress,2024-11-17 00:17:16
45,8,5,0,Not_Started,2025-01-18 00:17:16
45,9,1,2000,In_Progress,2024-11-29 00:17:16
45,9,2,8000,In_Progress,2024-06-20 00:17:16
45,9,3,6000,In_Progress,2024-07-31 00:17:16
